,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_eta,param_refresh_leaf,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,0.4149625778198242,0.026103135924491577,0.012792682647705078,0.0009792480200075857,gbtree,0.75,1,0.5,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 1, 'subsample': 0.5}",0.3239938293318846,0.42339578507397846,0.34442722566978634,-10.487410782821499,-54.48599979546872,-12.776318747642915,21.274121467353925,41,0.9983860864074259,0.9957842187751409,0.9983078014761386,0.997619634699895,0.99770878347792,0.997561304967304,0.0009402881542214836
22,0.4769277095794678,0.0380434425376129,0.013791418075561524,0.0011657461501752792,gbtree,0.75,1,0.75,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 1, 'subsample': 0.75}",0.02581162367329226,0.7094259912516974,0.3361845821386067,-6.403631249665494,-31.54228025781441,-7.3748978620832615,12.366028596228036,39,0.998482035412878,0.9977359925482393,0.9983952752447499,0.998042234496547,0.9980377089862764,0.9981386493377382,0.00027032873285473736
23,0.5241000175476074,0.013222153790837531,0.013392162322998048,0.000489628932452029,gbtree,0.75,1,1.0,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 1, 'subsample': 1.0}",-0.19157662679749987,0.43365582908487843,0.4793489773304287,-0.2723645098488021,-3.542527221105215,-0.6186927102672419,1.4942765884473743,15,0.9986250814431713,0.9978987972632041,0.9985751729070484,0.998187946408442,0.9981851025897192,0.998294420122317,0.00027127972890574726
24,0.4189601898193359,0.018334958719687225,0.012592458724975586,0.0013556435508130375,gbtree,1.0,0,0.25,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 0, 'subsample': 0.25}",0.2101479937905043,-1.434530133743595,-1.7136437723020443,-781.8429103701002,-2701.5583992267225,-697.2678671018156,1046.7844827927788,61,0.9919262148799062,0.9678874286694514,0.9611375260770589,0.9483722472759261,0.956613713159499,0.9651874260123684,0.014798062859435343
25,0.41636195182800295,0.011510413896251202,0.013192224502563476,0.0013259643598670363,gbtree,1.0,0,0.5,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 0, 'subsample': 0.5}",0.3833217894024027,0.32797060087596897,0.15333935921711084,-18.380142165053627,-216.00397707414203,-46.703897497940034,84.95829040609512,53,0.9982266777916212,0.9958971690358803,0.9982108949920707,0.9975398434447642,0.9974517156411389,0.9974652601810952,0.0008485733918101718
26,0.46393837928771975,0.010125197585179675,0.013188886642456054,0.0019417078261298893,gbtree,1.0,0,0.75,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 0, 'subsample': 0.75}",0.35958599173488137,0.6487955881665163,0.29599875162468026,-13.347180894424774,-14.403674097150938,-5.289294932009927,7.019511578424026,35,0.9984033196882642,0.9976698770120325,0.9983223920651773,0.997987960019546,0.9979817049098137,0.9980730507389668,0.000264341529446941
27,0.5350931644439697,0.013506754749301925,0.01339259147644043,0.0007994651936637205,gbtree,1.0,0,1.0,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 0, 'subsample': 1.0}",-0.2551181758825518,0.17048391333892698,0.5215678374355419,-0.5359284872537369,-7.989389859296704,-1.6176769543317047,3.2062239186252657,23,0.9986250872086008,0.9978988035820674,0.9985751749059774,0.9981879671803442,0.9981851399349249,0.9982944345623828,0.0002712750650491821
28,0.4103651523590088,0.009763558464565317,0.011792993545532227,0.0007479077141614922,gbtree,1.0,1,0.25,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 1, 'subsample': 0.25}",0.2101479937905043,-1.434530133743595,-1.7136437723020443,-781.8429103701002,-2701.5583992267225,-697.2678671018156,1046.7844827927788,61,0.9919262148799062,0.9678874286694514,0.9611375260770589,0.9483722472759261,0.956613713159499,0.9651874260123684,0.014798062859435343
29,0.4135636329650879,0.012960359589115624,0.014191102981567384,0.0003999718894366671,gbtree,1.0,1,0.5,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 1, 'subsample': 0.5}",0.3833217894024027,0.32797060087596897,0.15333935921711084,-18.380142165053627,-216.00397707414203,-46.703897497940034,84.95829040609512,53,0.9982266777916212,0.9958971690358803,0.9982108949920707,0.9975398434447642,0.9974517156411389,0.9974652601810952,0.0008485733918101718
30,0.4607367038726807,0.014288659118837036,0.013391923904418946,0.0013556154802687732,gbtree,1.0,1,0.75,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 1, 'subsample': 0.75}",0.35958599173488137,0.6487955881665163,0.29599875162468026,-13.347180894424774,-14.403674097150938,-5.289294932009927,7.019511578424026,35,0.9984033196882642,0.9976698770120325,0.9983223920651773,0.997987960019546,0.9979817049098137,0.9980730507389668,0.000264341529446941
